#ts enqueued_b enqueued_t bwe cur level max_level player_status paused_time downloaded_bytes cpu mem rss vms ts_start_req ts_stop_req url_segment byterange fragment_duration q0 q1 q2 q3 q4 q5
1573330835.80 0 0.000 0.000 0.100 0 5 0 0.000 0 0.000 2.354 48746496.000 364154880.000 -1.000 -1.000 http://192.168.1.94/car-20120827-160.mp4 0-62067 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1573330835.90 0 0.000 0.000 0.100 0 5 0 0.000 0 0.000 2.356 49405952.000 364302336.000 -1.000 -1.000 http://192.168.1.94/car-20120827-160.mp4 0-62067 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1573330836.00 119759 9.943 87.294 4.191 5 5 0 0.000 123085 50.000 2.533 53145600.000 367714304.000 1573330835.918 1573330835.914 http://192.168.1.94/car-20120827-89.mp4 7700067-11242044 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1573330836.10 6008446 19.887 410.991 4.191 5 5 1 0.763 6014861 36.364 2.876 60252160.000 375025664.000 1573330836.013 1573330836.059 http://192.168.1.94/car-20120827-89.mp4 13591843-16143538 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1573330836.20 6008429 19.821 410.991 4.191 5 5 1 0.763 6014861 10.000 2.876 60334080.000 375025664.000 1573330836.013 1573330836.059 http://192.168.1.94/car-20120827-89.mp4 13591843-16143538 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1573330836.31 6008395 19.687 410.991 4.191 5 5 1 0.763 6014861 0.000 2.876 60334080.000 375025664.000 1573330836.013 1573330836.059 http://192.168.1.94/car-20120827-89.mp4 13591843-16143538 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1573330836.41 6008378 19.621 410.991 4.191 5 5 1 0.763 6014861 0.000 2.876 60334080.000 375025664.000 1573330836.013 1573330836.059 http://192.168.1.94/car-20120827-89.mp4 13591843-16143538 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1573330836.51 6008344 19.487 410.991 4.191 5 5 1 0.763 6014861 0.000 2.876 60334080.000 375025664.000 1573330836.013 1573330836.059 http://192.168.1.94/car-20120827-89.mp4 13591843-16143538 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1573330836.61 6008327 19.421 410.991 4.191 5 5 1 0.763 6014861 10.000 2.876 60334080.000 375025664.000 1573330836.013 1573330836.059 http://192.168.1.94/car-20120827-89.mp4 13591843-16143538 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1573330836.72 6007871 19.287 410.991 4.191 5 5 1 0.763 6014861 0.000 2.876 60334080.000 375025664.000 1573330836.013 1573330836.059 http://192.168.1.94/car-20120827-89.mp4 13591843-16143538 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1573330836.82 6007645 19.221 410.991 4.191 5 5 1 0.763 6014861 0.000 2.876 60334080.000 375025664.000 1573330836.013 1573330836.059 http://192.168.1.94/car-20120827-89.mp4 13591843-16143538 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1573330836.92 6006630 19.087 410.991 4.191 5 5 1 0.763 6014861 10.000 2.876 60334080.000 375025664.000 1573330836.013 1573330836.059 http://192.168.1.94/car-20120827-89.mp4 13591843-16143538 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1573330837.02 6006252 19.021 410.991 4.191 5 5 1 0.763 6014861 9.091 2.876 60334080.000 375025664.000 1573330836.013 1573330836.059 http://192.168.1.94/car-20120827-89.mp4 13591843-16143538 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1573330837.13 6004765 18.887 410.991 4.191 5 5 1 0.763 6014861 0.000 2.876 60334080.000 375025664.000 1573330836.013 1573330836.059 http://192.168.1.94/car-20120827-89.mp4 13591843-16143538 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1573330837.23 6003719 18.821 410.991 4.191 5 5 1 0.763 6014861 0.000 2.876 60334080.000 375025664.000 1573330836.013 1573330836.059 http://192.168.1.94/car-20120827-89.mp4 13591843-16143538 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1573330837.33 6001596 18.687 410.991 4.191 5 5 1 0.763 6014861 10.000 2.876 60334080.000 375025664.000 1573330836.013 1573330836.059 http://192.168.1.94/car-20120827-89.mp4 13591843-16143538 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1573330837.43 5999137 18.554 410.991 4.191 5 5 1 0.763 6014861 0.000 2.876 60334080.000 375025664.000 1573330836.013 1573330836.059 http://192.168.1.94/car-20120827-89.mp4 13591843-16143538 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1573330837.54 5997536 18.487 410.991 4.191 5 5 1 0.763 6014861 0.000 2.876 60334080.000 375025664.000 1573330836.013 1573330836.059 http://192.168.1.94/car-20120827-89.mp4 13591843-16143538 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1573330837.64 5994928 18.354 410.991 4.191 5 5 1 0.763 6014861 10.000 2.876 60334080.000 375025664.000 1573330836.013 1573330836.059 http://192.168.1.94/car-20120827-89.mp4 13591843-16143538 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1573330837.75 5993716 18.287 410.991 4.191 5 5 1 0.763 6014861 0.000 2.876 60334080.000 375025664.000 1573330836.013 1573330836.059 http://192.168.1.94/car-20120827-89.mp4 13591843-16143538 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1573330837.85 5991595 18.154 410.991 4.191 5 5 1 0.763 6014861 0.000 2.876 60334080.000 375025664.000 1573330836.013 1573330836.059 http://192.168.1.94/car-20120827-89.mp4 13591843-16143538 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1573330837.95 5990258 18.087 410.991 4.191 5 5 1 0.763 6014861 0.000 2.876 60334080.000 375025664.000 1573330836.013 1573330836.059 http://192.168.1.94/car-20120827-89.mp4 13591843-16143538 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1573330838.06 5988239 17.954 410.991 4.191 5 5 1 0.763 6014861 0.000 2.876 60334080.000 375025664.000 1573330836.013 1573330836.059 http://192.168.1.94/car-20120827-89.mp4 13591843-16143538 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1573330838.16 5987401 17.887 410.991 4.191 5 5 1 0.763 6014861 10.000 2.876 60334080.000 375025664.000 1573330836.013 1573330836.059 http://192.168.1.94/car-20120827-89.mp4 13591843-16143538 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1573330838.26 5985583 17.754 410.991 4.191 5 5 1 0.763 6014861 0.000 2.876 60334080.000 375025664.000 1573330836.013 1573330836.059 http://192.168.1.94/car-20120827-89.mp4 13591843-16143538 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1573330838.36 5984489 17.687 410.991 4.191 5 5 1 0.763 6014861 0.000 2.876 60334080.000 375025664.000 1573330836.013 1573330836.059 http://192.168.1.94/car-20120827-89.mp4 13591843-16143538 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1573330838.47 5982405 17.554 410.991 4.191 5 5 1 0.763 6014861 10.000 2.876 60334080.000 375025664.000 1573330836.013 1573330836.059 http://192.168.1.94/car-20120827-89.mp4 13591843-16143538 5.000 0.100 0.265 0.687 0.869 2.074 4.191
