#ts enqueued_b enqueued_t bwe cur level max_level player_status paused_time downloaded_bytes cpu mem rss vms ts_start_req ts_stop_req url_segment byterange fragment_duration q0 q1 q2 q3 q4 q5
1538749324.02 119759 9.943 4.822 4.191 5 5 0 0.000 123085 30.000 2.319 48648192.000 365105152.000 1538749321.071 1538749321.069 http://192.168.1.254/car-20120827-89.mp4 7700067-11242044 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538749324.12 119759 9.943 4.822 4.191 5 5 0 0.000 123085 30.000 2.409 50331648.000 367063040.000 1538749321.071 1538749321.069 http://192.168.1.254/car-20120827-89.mp4 7700067-11242044 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538749324.23 119759 9.943 4.822 4.191 5 5 0 0.000 123085 30.000 2.325 48766976.000 365232128.000 1538749321.071 1538749321.069 http://192.168.1.254/car-20120827-89.mp4 7700067-11242044 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538749324.33 119759 9.943 4.822 4.191 5 5 0 0.000 123085 30.000 2.420 50708480.000 367239168.000 1538749321.071 1538749321.069 http://192.168.1.254/car-20120827-89.mp4 7700067-11242044 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538749324.43 119759 9.943 4.822 4.191 5 5 0 0.000 123085 40.000 2.427 50790400.000 367439872.000 1538749321.071 1538749321.069 http://192.168.1.254/car-20120827-89.mp4 7700067-11242044 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538749324.53 119759 9.943 4.822 4.191 5 5 0 0.000 123085 36.364 2.338 49049600.000 365473792.000 1538749321.071 1538749321.069 http://192.168.1.254/car-20120827-89.mp4 7700067-11242044 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538749324.63 119759 9.943 4.822 4.191 5 5 0 0.000 123085 30.000 2.438 50892800.000 367607808.000 1538749321.071 1538749321.069 http://192.168.1.254/car-20120827-89.mp4 7700067-11242044 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538749324.73 119759 9.943 4.822 4.191 5 5 0 0.000 123085 40.000 2.444 51240960.000 367804416.000 1538749321.071 1538749321.069 http://192.168.1.254/car-20120827-89.mp4 7700067-11242044 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538749324.84 119759 9.943 4.822 4.191 5 5 0 0.000 123085 30.000 2.347 49229824.000 365654016.000 1538749321.071 1538749321.069 http://192.168.1.254/car-20120827-89.mp4 7700067-11242044 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538749324.94 119759 9.943 4.822 4.191 5 5 0 0.000 123085 50.000 2.349 49287168.000 365711360.000 1538749321.071 1538749321.069 http://192.168.1.254/car-20120827-89.mp4 7700067-11242044 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538749325.04 119759 9.943 4.822 4.191 5 5 0 0.000 123085 36.364 2.460 51597312.000 368115712.000 1538749321.071 1538749321.069 http://192.168.1.254/car-20120827-89.mp4 7700067-11242044 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538749325.14 119759 9.943 4.822 4.191 5 5 0 0.000 123085 30.000 2.351 49324032.000 365883392.000 1538749321.071 1538749321.069 http://192.168.1.254/car-20120827-89.mp4 7700067-11242044 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538749325.25 119759 9.943 4.822 4.191 5 5 0 0.000 123085 30.000 2.353 49364992.000 365858816.000 1538749321.071 1538749321.069 http://192.168.1.254/car-20120827-89.mp4 7700067-11242044 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538749325.35 119759 9.943 4.822 4.191 5 5 0 0.000 123085 50.000 2.361 49532928.000 365957120.000 1538749321.071 1538749321.069 http://192.168.1.254/car-20120827-89.mp4 7700067-11242044 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538749325.46 119759 9.943 4.822 4.191 5 5 0 0.000 123085 36.364 2.358 49471488.000 366010368.000 1538749321.071 1538749321.069 http://192.168.1.254/car-20120827-89.mp4 7700067-11242044 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538749325.56 119759 9.943 4.822 4.191 5 5 0 0.000 123085 40.000 2.363 49573888.000 366010368.000 1538749321.071 1538749321.069 http://192.168.1.254/car-20120827-89.mp4 7700067-11242044 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538749325.66 119759 9.943 4.822 4.191 5 5 0 0.000 123085 30.000 2.364 49598464.000 366129152.000 1538749321.071 1538749321.069 http://192.168.1.254/car-20120827-89.mp4 7700067-11242044 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538749325.76 119759 9.943 4.822 4.191 5 5 0 0.000 123085 45.455 2.373 49782784.000 366206976.000 1538749321.071 1538749321.069 http://192.168.1.254/car-20120827-89.mp4 7700067-11242044 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538749325.86 119759 9.943 4.822 4.191 5 5 0 0.000 123085 40.000 2.370 49717248.000 366252032.000 1538749321.071 1538749321.069 http://192.168.1.254/car-20120827-89.mp4 7700067-11242044 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538749325.97 119759 9.943 4.822 4.191 5 5 0 0.000 123085 36.364 2.514 52707328.000 369311744.000 1538749321.071 1538749321.069 http://192.168.1.254/car-20120827-89.mp4 7700067-11242044 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538749326.08 119759 9.943 4.822 4.191 5 5 0 0.000 123085 50.000 2.382 49971200.000 366395392.000 1538749321.071 1538749321.069 http://192.168.1.254/car-20120827-89.mp4 7700067-11242044 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538749326.18 119759 9.943 4.822 4.191 5 5 0 0.000 123085 40.000 2.385 50032640.000 366456832.000 1538749321.071 1538749321.069 http://192.168.1.254/car-20120827-89.mp4 7700067-11242044 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538749326.28 119759 9.943 4.822 4.191 5 5 0 0.000 123085 54.545 2.530 52858880.000 369623040.000 1538749321.071 1538749321.069 http://192.168.1.254/car-20120827-89.mp4 7700067-11242044 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538749326.38 119759 9.943 4.822 4.191 5 5 0 0.000 123085 30.000 2.535 52957184.000 369741824.000 1538749321.071 1538749321.069 http://192.168.1.254/car-20120827-89.mp4 7700067-11242044 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538749326.48 119759 9.943 4.822 4.191 5 5 0 0.000 123085 60.000 2.393 50208768.000 366632960.000 1538749321.071 1538749321.069 http://192.168.1.254/car-20120827-89.mp4 7700067-11242044 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538749326.59 119759 9.943 4.822 4.191 5 5 0 0.000 123085 40.000 2.548 53329920.000 369946624.000 1538749321.071 1538749321.069 http://192.168.1.254/car-20120827-89.mp4 7700067-11242044 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538749326.69 119759 9.943 4.822 4.191 5 5 0 0.000 123085 50.000 2.399 50331648.000 366755840.000 1538749321.071 1538749321.069 http://192.168.1.254/car-20120827-89.mp4 7700067-11242044 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538749326.79 119759 9.943 4.822 4.191 5 5 0 0.000 123085 50.000 2.560 53452800.000 370196480.000 1538749321.071 1538749321.069 http://192.168.1.254/car-20120827-89.mp4 7700067-11242044 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538749326.89 119759 9.943 4.822 4.191 5 5 0 0.000 123085 40.000 2.565 53772288.000 370327552.000 1538749321.071 1538749321.069 http://192.168.1.254/car-20120827-89.mp4 7700067-11242044 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538749326.99 119759 9.943 4.822 4.191 5 5 0 0.000 123085 45.455 2.408 50515968.000 366940160.000 1538749321.071 1538749321.069 http://192.168.1.254/car-20120827-89.mp4 7700067-11242044 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538749327.09 3660201 14.990 4.774 2.074 4 5 0 0.000 3665063 20.000 2.405 50458624.000 366948352.000 1538749327.010 1538749327.007 http://192.168.1.254/car-20120827-88.mp4 5494912-6551031 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538749327.20 3660167 14.857 4.774 2.074 4 5 1 6.671 3665063 10.000 2.417 50458624.000 367132672.000 1538749327.010 1538749327.007 http://192.168.1.254/car-20120827-88.mp4 5494912-6551031 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538749327.30 3660150 14.790 4.774 2.074 4 5 1 6.671 3665063 10.000 2.426 50708480.000 367427584.000 1538749327.010 1538749327.007 http://192.168.1.254/car-20120827-88.mp4 5494912-6551031 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538749327.40 3660116 14.657 4.774 2.074 4 5 1 6.671 3665063 18.182 2.434 50900992.000 367566848.000 1538749327.010 1538749327.007 http://192.168.1.254/car-20120827-88.mp4 5494912-6551031 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538749327.50 3660082 14.524 4.774 2.074 4 5 1 6.671 3665063 10.000 2.434 51064832.000 367566848.000 1538749327.010 1538749327.007 http://192.168.1.254/car-20120827-88.mp4 5494912-6551031 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538749327.60 3660065 14.457 4.774 2.074 4 5 1 6.671 3665063 0.000 2.434 51064832.000 367566848.000 1538749327.010 1538749327.007 http://192.168.1.254/car-20120827-88.mp4 5494912-6551031 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538749327.72 3659609 14.324 4.774 2.074 4 5 1 6.671 3665063 9.091 2.441 51064832.000 367706112.000 1538749327.010 1538749327.007 http://192.168.1.254/car-20120827-88.mp4 5494912-6551031 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538749327.82 3659383 14.257 4.774 2.074 4 5 1 6.671 3665063 10.000 2.450 51204096.000 367861760.000 1538749327.010 1538749327.007 http://192.168.1.254/car-20120827-88.mp4 5494912-6551031 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538749327.92 3658368 14.124 4.774 2.074 4 5 1 6.671 3665063 9.091 2.458 51388416.000 368021504.000 1538749327.010 1538749327.007 http://192.168.1.254/car-20120827-88.mp4 5494912-6551031 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538749328.02 3657990 14.057 4.774 2.074 4 5 1 6.671 3665063 10.000 2.467 51568640.000 368177152.000 1538749327.010 1538749327.007 http://192.168.1.254/car-20120827-88.mp4 5494912-6551031 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538749328.12 3656503 13.924 4.774 2.074 4 5 1 6.671 3665063 10.000 2.476 51752960.000 368488448.000 1538749327.010 1538749327.007 http://192.168.1.254/car-20120827-88.mp4 5494912-6551031 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538749328.22 3655457 13.857 4.774 2.074 4 5 1 6.671 3665063 20.000 2.484 51933184.000 368644096.000 1538749327.010 1538749327.007 http://192.168.1.254/car-20120827-88.mp4 5494912-6551031 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538749328.33 3653334 13.724 4.774 2.074 4 5 1 6.671 3665063 10.000 2.493 52117504.000 368803840.000 1538749327.010 1538749327.007 http://192.168.1.254/car-20120827-88.mp4 5494912-6551031 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538749328.43 3651678 13.657 4.774 2.074 4 5 1 6.671 3665063 20.000 2.502 52297728.000 368959488.000 1538749327.010 1538749327.007 http://192.168.1.254/car-20120827-88.mp4 5494912-6551031 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538749328.53 3649274 13.524 4.774 2.074 4 5 1 6.671 3665063 10.000 2.510 52482048.000 369115136.000 1538749327.010 1538749327.007 http://192.168.1.254/car-20120827-88.mp4 5494912-6551031 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538749328.63 3646666 13.390 4.774 2.074 4 5 1 6.671 3665063 9.091 2.519 52662272.000 369270784.000 1538749327.010 1538749327.007 http://192.168.1.254/car-20120827-88.mp4 5494912-6551031 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538749328.74 3645454 13.324 4.774 2.074 4 5 1 6.671 3665063 10.000 2.528 52846592.000 369582080.000 1538749327.010 1538749327.007 http://192.168.1.254/car-20120827-88.mp4 5494912-6551031 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538749328.84 3643333 13.190 4.774 2.074 4 5 1 6.671 3665063 20.000 2.536 53026816.000 369741824.000 1538749327.010 1538749327.007 http://192.168.1.254/car-20120827-88.mp4 5494912-6551031 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538749328.94 3641996 13.124 4.774 2.074 4 5 1 6.671 3665063 9.091 2.545 53211136.000 369897472.000 1538749327.010 1538749327.007 http://192.168.1.254/car-20120827-88.mp4 5494912-6551031 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538749329.04 4694561 17.954 4.193 4.191 5 5 1 6.671 4721183 20.000 2.553 53395456.000 370053120.000 1538749327.010 1538749329.025 http://192.168.1.254/car-20120827-89.mp4 13591843-16143538 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538749329.15 4693723 17.887 4.193 4.191 5 5 1 6.671 4721183 0.000 2.553 53551104.000 370053120.000 1538749327.010 1538749329.025 http://192.168.1.254/car-20120827-89.mp4 13591843-16143538 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538749329.25 4691905 17.754 4.193 4.191 5 5 1 6.671 4721183 0.000 2.553 53551104.000 370053120.000 1538749327.010 1538749329.025 http://192.168.1.254/car-20120827-89.mp4 13591843-16143538 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538749329.35 4690811 17.687 4.193 4.191 5 5 1 6.671 4721183 0.000 2.553 53551104.000 370053120.000 1538749327.010 1538749329.025 http://192.168.1.254/car-20120827-89.mp4 13591843-16143538 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538749329.45 4688727 17.554 4.193 4.191 5 5 1 6.671 4721183 0.000 2.553 53551104.000 370053120.000 1538749327.010 1538749329.025 http://192.168.1.254/car-20120827-89.mp4 13591843-16143538 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538749329.55 4687382 17.487 4.193 4.191 5 5 1 6.671 4721183 10.000 2.553 53551104.000 370053120.000 1538749327.010 1538749329.025 http://192.168.1.254/car-20120827-89.mp4 13591843-16143538 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538749329.66 4685580 17.354 4.193 4.191 5 5 1 6.671 4721183 10.000 2.553 53551104.000 370053120.000 1538749327.010 1538749329.025 http://192.168.1.254/car-20120827-89.mp4 13591843-16143538 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538749329.76 4684494 17.287 4.193 4.191 5 5 1 6.671 4721183 0.000 2.553 53551104.000 370053120.000 1538749327.010 1538749329.025 http://192.168.1.254/car-20120827-89.mp4 13591843-16143538 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538749329.86 4682953 17.154 4.193 4.191 5 5 1 6.671 4721183 0.000 2.553 53551104.000 370053120.000 1538749327.010 1538749329.025 http://192.168.1.254/car-20120827-89.mp4 13591843-16143538 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538749329.96 4682316 17.087 4.193 4.191 5 5 1 6.671 4721183 0.000 2.553 53551104.000 370053120.000 1538749327.010 1538749329.025 http://192.168.1.254/car-20120827-89.mp4 13591843-16143538 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538749330.06 4680328 16.954 4.193 4.191 5 5 1 6.671 4721183 0.000 2.553 53551104.000 370053120.000 1538749327.010 1538749329.025 http://192.168.1.254/car-20120827-89.mp4 13591843-16143538 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538749330.17 4679651 16.887 4.193 4.191 5 5 1 6.671 4721183 0.000 2.553 53551104.000 370053120.000 1538749327.010 1538749329.025 http://192.168.1.254/car-20120827-89.mp4 13591843-16143538 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538749330.27 4678264 16.754 4.193 4.191 5 5 1 6.671 4721183 10.000 2.553 53551104.000 370053120.000 1538749327.010 1538749329.025 http://192.168.1.254/car-20120827-89.mp4 13591843-16143538 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538749330.37 4676201 16.621 4.193 4.191 5 5 1 6.671 4721183 0.000 2.553 53551104.000 370053120.000 1538749327.010 1538749329.025 http://192.168.1.254/car-20120827-89.mp4 13591843-16143538 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538749330.47 4675621 16.554 4.193 4.191 5 5 1 6.671 4721183 0.000 2.553 53551104.000 370053120.000 1538749327.010 1538749329.025 http://192.168.1.254/car-20120827-89.mp4 13591843-16143538 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538749330.57 4674196 16.421 4.193 4.191 5 5 1 6.671 4721183 9.091 2.553 53551104.000 370053120.000 1538749327.010 1538749329.025 http://192.168.1.254/car-20120827-89.mp4 13591843-16143538 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538749330.67 4673396 16.354 4.193 4.191 5 5 1 6.671 4721183 0.000 2.553 53551104.000 370053120.000 1538749327.010 1538749329.025 http://192.168.1.254/car-20120827-89.mp4 13591843-16143538 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538749330.78 4671847 16.221 4.193 4.191 5 5 1 6.671 4721183 0.000 2.553 53551104.000 370053120.000 1538749327.010 1538749329.025 http://192.168.1.254/car-20120827-89.mp4 13591843-16143538 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538749330.88 4670775 16.154 4.193 4.191 5 5 1 6.671 4721183 0.000 2.553 53551104.000 370053120.000 1538749327.010 1538749329.025 http://192.168.1.254/car-20120827-89.mp4 13591843-16143538 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538749330.98 4669335 16.021 4.193 4.191 5 5 1 6.671 4721183 0.000 2.553 53551104.000 370053120.000 1538749327.010 1538749329.025 http://192.168.1.254/car-20120827-89.mp4 13591843-16143538 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538749331.08 4668389 15.954 4.193 4.191 5 5 1 6.671 4721183 10.000 2.553 53551104.000 370053120.000 1538749327.010 1538749329.025 http://192.168.1.254/car-20120827-89.mp4 13591843-16143538 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538749331.18 4666817 15.821 4.193 4.191 5 5 1 6.671 4721183 0.000 2.553 53551104.000 370053120.000 1538749327.010 1538749329.025 http://192.168.1.254/car-20120827-89.mp4 13591843-16143538 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538749331.28 4666236 15.754 4.193 4.191 5 5 1 6.671 4721183 0.000 2.553 53551104.000 370053120.000 1538749327.010 1538749329.025 http://192.168.1.254/car-20120827-89.mp4 13591843-16143538 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538749331.38 4664099 15.621 4.193 4.191 5 5 1 6.671 4721183 0.000 2.553 53551104.000 370053120.000 1538749327.010 1538749329.025 http://192.168.1.254/car-20120827-89.mp4 13591843-16143538 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538749331.49 4663470 15.554 4.193 4.191 5 5 1 6.671 4721183 10.000 2.553 53551104.000 370053120.000 1538749327.010 1538749329.025 http://192.168.1.254/car-20120827-89.mp4 13591843-16143538 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538749331.59 4661788 15.421 4.193 4.191 5 5 1 6.671 4721183 0.000 2.553 53551104.000 370053120.000 1538749327.010 1538749329.025 http://192.168.1.254/car-20120827-89.mp4 13591843-16143538 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538749331.69 4660863 15.354 4.193 4.191 5 5 1 6.671 4721183 0.000 2.553 53551104.000 370053120.000 1538749327.010 1538749329.025 http://192.168.1.254/car-20120827-89.mp4 13591843-16143538 5.000 0.100 0.265 0.687 0.869 2.074 4.191
