#ts enqueued_b enqueued_t bwe cur level max_level player_status paused_time downloaded_bytes cpu mem rss vms ts_start_req ts_stop_req url_segment byterange fragment_duration q0 q1 q2 q3 q4 q5
1538748852.66 119759 9.943 4.936 4.191 5 5 0 0.000 123085 30.000 2.303 48312320.000 364621824.000 1538748850.519 1538748850.516 http://192.168.1.254/car-20120827-89.mp4 7700067-11242044 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538748852.76 119759 9.943 4.936 4.191 5 5 0 0.000 123085 36.364 2.306 48369664.000 364679168.000 1538748850.519 1538748850.516 http://192.168.1.254/car-20120827-89.mp4 7700067-11242044 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538748852.86 119759 9.943 4.936 4.191 5 5 0 0.000 123085 30.000 2.309 48431104.000 364740608.000 1538748850.519 1538748850.516 http://192.168.1.254/car-20120827-89.mp4 7700067-11242044 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538748852.96 119759 9.943 4.936 4.191 5 5 0 0.000 123085 40.000 2.312 48492544.000 364802048.000 1538748850.519 1538748850.516 http://192.168.1.254/car-20120827-89.mp4 7700067-11242044 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538748853.06 119759 9.943 4.936 4.191 5 5 0 0.000 123085 30.000 2.310 48451584.000 364822528.000 1538748850.519 1538748850.516 http://192.168.1.254/car-20120827-89.mp4 7700067-11242044 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538748853.17 119759 9.943 4.936 4.191 5 5 0 0.000 123085 30.000 2.388 49868800.000 366542848.000 1538748850.519 1538748850.516 http://192.168.1.254/car-20120827-89.mp4 7700067-11242044 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538748853.27 119759 9.943 4.936 4.191 5 5 0 0.000 123085 30.000 2.394 50184192.000 366579712.000 1538748850.519 1538748850.516 http://192.168.1.254/car-20120827-89.mp4 7700067-11242044 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538748853.37 119759 9.943 4.936 4.191 5 5 0 0.000 123085 30.000 2.318 48631808.000 365006848.000 1538748850.519 1538748850.516 http://192.168.1.254/car-20120827-89.mp4 7700067-11242044 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538748853.47 119759 9.943 4.936 4.191 5 5 0 0.000 123085 36.364 2.326 48795648.000 365105152.000 1538748850.519 1538748850.516 http://192.168.1.254/car-20120827-89.mp4 7700067-11242044 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538748853.57 119759 9.943 4.936 4.191 5 5 0 0.000 123085 30.000 2.411 50364416.000 366956544.000 1538748850.519 1538748850.516 http://192.168.1.254/car-20120827-89.mp4 7700067-11242044 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538748853.68 119759 9.943 4.936 4.191 5 5 0 0.000 123085 40.000 2.332 48918528.000 365228032.000 1538748850.519 1538748850.516 http://192.168.1.254/car-20120827-89.mp4 7700067-11242044 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538748853.78 119759 9.943 4.936 4.191 5 5 0 0.000 123085 40.000 2.335 48979968.000 365289472.000 1538748850.519 1538748850.516 http://192.168.1.254/car-20120827-89.mp4 7700067-11242044 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538748853.88 119759 9.943 4.936 4.191 5 5 0 0.000 123085 40.000 2.332 48930816.000 365314048.000 1538748850.519 1538748850.516 http://192.168.1.254/car-20120827-89.mp4 7700067-11242044 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538748853.98 119759 9.943 4.936 4.191 5 5 0 0.000 123085 36.364 2.335 48984064.000 365387776.000 1538748850.519 1538748850.516 http://192.168.1.254/car-20120827-89.mp4 7700067-11242044 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538748854.08 119759 9.943 4.936 4.191 5 5 0 0.000 123085 30.000 2.343 49160192.000 365469696.000 1538748850.519 1538748850.516 http://192.168.1.254/car-20120827-89.mp4 7700067-11242044 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538748854.18 119759 9.943 4.936 4.191 5 5 0 0.000 123085 40.000 2.341 49102848.000 365510656.000 1538748850.519 1538748850.516 http://192.168.1.254/car-20120827-89.mp4 7700067-11242044 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538748854.28 119759 9.943 4.936 4.191 5 5 0 0.000 123085 40.000 2.349 49283072.000 365592576.000 1538748850.519 1538748850.516 http://192.168.1.254/car-20120827-89.mp4 7700067-11242044 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538748854.38 119759 9.943 4.936 4.191 5 5 0 0.000 123085 60.000 2.352 49344512.000 365654016.000 1538748850.519 1538748850.516 http://192.168.1.254/car-20120827-89.mp4 7700067-11242044 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538748854.49 119759 9.943 4.936 4.191 5 5 0 0.000 123085 50.000 2.355 49401856.000 365711360.000 1538748850.519 1538748850.516 http://192.168.1.254/car-20120827-89.mp4 7700067-11242044 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538748854.59 119759 9.943 4.936 4.191 5 5 0 0.000 123085 50.000 2.352 49332224.000 365764608.000 1538748850.519 1538748850.516 http://192.168.1.254/car-20120827-89.mp4 7700067-11242044 5.000 0.100 0.265 0.687 0.869 2.074 4.191
