#ts enqueued_b enqueued_t bwe cur level max_level player_status paused_time downloaded_bytes cpu mem rss vms ts_start_req ts_stop_req url_segment byterange fragment_duration q0 q1 q2 q3 q4 q5
1571825859.52 119759 9.943 4.945 4.191 5 5 0 0.000 123085 20.000 2.348 49065984.000 365948928.000 1571825857.393 1571825857.392 http://192.168.1.254/car-20120827-89.mp4 7700067-11242044 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1571825859.62 119759 9.943 4.945 4.191 5 5 0 0.000 123085 18.182 2.290 48050176.000 364675072.000 1571825857.393 1571825857.392 http://192.168.1.254/car-20120827-89.mp4 7700067-11242044 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1571825859.73 119759 9.943 4.945 4.191 5 5 0 0.000 123085 30.000 2.293 48111616.000 364675072.000 1571825857.393 1571825857.392 http://192.168.1.254/car-20120827-89.mp4 7700067-11242044 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1571825859.83 119759 9.943 4.945 4.191 5 5 0 0.000 123085 20.000 2.365 49512448.000 366264320.000 1571825857.393 1571825857.392 http://192.168.1.254/car-20120827-89.mp4 7700067-11242044 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1571825859.93 119759 9.943 4.945 4.191 5 5 0 0.000 123085 10.000 2.371 49569792.000 366325760.000 1571825857.393 1571825857.392 http://192.168.1.254/car-20120827-89.mp4 7700067-11242044 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1571825860.03 119759 9.943 4.945 4.191 5 5 0 0.000 123085 30.000 2.377 49635328.000 366522368.000 1571825857.393 1571825857.392 http://192.168.1.254/car-20120827-89.mp4 7700067-11242044 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1571825860.13 119759 9.943 4.945 4.191 5 5 0 0.000 123085 18.182 2.305 48353280.000 364945408.000 1571825857.393 1571825857.392 http://192.168.1.254/car-20120827-89.mp4 7700067-11242044 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1571825860.23 119759 9.943 4.945 4.191 5 5 0 0.000 123085 20.000 2.389 50028544.000 366776320.000 1571825857.393 1571825857.392 http://192.168.1.254/car-20120827-89.mp4 7700067-11242044 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1571825860.33 119759 9.943 4.945 4.191 5 5 0 0.000 123085 20.000 2.395 50089984.000 366841856.000 1571825857.393 1571825857.392 http://192.168.1.254/car-20120827-89.mp4 7700067-11242044 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1571825860.43 119759 9.943 4.945 4.191 5 5 0 0.000 123085 30.000 2.314 48533504.000 365215744.000 1571825857.393 1571825857.392 http://192.168.1.254/car-20120827-89.mp4 7700067-11242044 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1571825860.54 119759 9.943 4.945 4.191 5 5 0 0.000 123085 20.000 2.406 50208768.000 367095808.000 1571825857.393 1571825857.392 http://192.168.1.254/car-20120827-89.mp4 7700067-11242044 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1571825860.64 119759 9.943 4.945 4.191 5 5 0 0.000 123085 20.000 2.319 48656384.000 365215744.000 1571825857.393 1571825857.392 http://192.168.1.254/car-20120827-89.mp4 7700067-11242044 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1571825860.74 119759 9.943 4.945 4.191 5 5 0 0.000 123085 30.000 2.322 48717824.000 365350912.000 1571825857.393 1571825857.392 http://192.168.1.254/car-20120827-89.mp4 7700067-11242044 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1571825860.84 119759 9.943 4.945 4.191 5 5 0 0.000 123085 20.000 2.423 50663424.000 367411200.000 1571825857.393 1571825857.392 http://192.168.1.254/car-20120827-89.mp4 7700067-11242044 5.000 0.100 0.265 0.687 0.869 2.074 4.191
