#ts enqueued_b enqueued_t bwe cur level max_level player_status paused_time downloaded_bytes cpu mem rss vms ts_start_req ts_stop_req url_segment byterange fragment_duration q0 q1 q2 q3 q4 q5
1574948973.79 159581 12.948 5.020 4.191 5 5 1 0.836 184135 18.182 2.450 51404800.000 365785088.000 1574948971.761 1574948971.759 http://192.168.1.254/car-20120827-89.mp4 11242045-13591842 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574948973.90 158743 12.882 5.020 4.191 5 5 1 0.836 184135 20.000 2.514 52539392.000 367202304.000 1574948971.761 1574948971.759 http://192.168.1.254/car-20120827-89.mp4 11242045-13591842 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574948974.00 156925 12.748 5.020 4.191 5 5 1 0.836 184135 30.000 2.456 51527680.000 365924352.000 1574948971.761 1574948971.759 http://192.168.1.254/car-20120827-89.mp4 11242045-13591842 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574948974.10 155831 12.682 5.020 4.191 5 5 1 0.836 184135 20.000 2.459 51589120.000 365924352.000 1574948971.761 1574948971.759 http://192.168.1.254/car-20120827-89.mp4 11242045-13591842 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574948974.20 153747 12.548 5.020 4.191 5 5 1 0.836 184135 18.182 2.532 52994048.000 367517696.000 1574948971.761 1574948971.759 http://192.168.1.254/car-20120827-89.mp4 11242045-13591842 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574948974.30 152402 12.482 5.020 4.191 5 5 1 0.836 184135 20.000 2.537 53051392.000 367579136.000 1574948971.761 1574948971.759 http://192.168.1.254/car-20120827-89.mp4 11242045-13591842 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574948974.40 150600 12.348 5.020 4.191 5 5 1 0.836 184135 30.000 2.468 51769344.000 366194688.000 1574948971.761 1574948971.759 http://192.168.1.254/car-20120827-89.mp4 11242045-13591842 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574948974.51 149514 12.282 5.020 4.191 5 5 1 0.836 184135 20.000 2.471 51830784.000 366194688.000 1574948971.761 1574948971.759 http://192.168.1.254/car-20120827-89.mp4 11242045-13591842 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574948974.61 147973 12.148 5.020 4.191 5 5 1 0.836 184135 30.000 2.473 51888128.000 366329856.000 1574948971.761 1574948971.759 http://192.168.1.254/car-20120827-89.mp4 11242045-13591842 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574948974.71 147336 12.082 5.020 4.191 5 5 1 0.836 184135 10.000 2.475 51929088.000 366329856.000 1574948971.761 1574948971.759 http://192.168.1.254/car-20120827-89.mp4 11242045-13591842 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574948974.81 145348 11.948 5.020 4.191 5 5 1 0.836 184135 0.000 2.475 51929088.000 366329856.000 1574948971.761 1574948971.759 http://192.168.1.254/car-20120827-89.mp4 11242045-13591842 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574948974.91 144671 11.882 5.020 4.191 5 5 1 0.836 184135 0.000 2.559 53547008.000 368070656.000 1574948971.761 1574948971.759 http://192.168.1.254/car-20120827-89.mp4 11242045-13591842 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574948975.01 143284 11.748 5.020 4.191 5 5 1 0.836 184135 36.364 2.482 52076544.000 366383104.000 1574948971.761 1574948971.759 http://192.168.1.254/car-20120827-89.mp4 11242045-13591842 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574948975.12 142182 11.682 5.020 4.191 5 5 1 0.836 184135 30.000 2.485 52137984.000 366444544.000 1574948971.761 1574948971.759 http://192.168.1.254/car-20120827-89.mp4 11242045-13591842 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574948975.22 140641 11.548 5.020 4.191 5 5 1 0.836 184135 30.000 2.488 52199424.000 366505984.000 1574948971.761 1574948971.759 http://192.168.1.254/car-20120827-89.mp4 11242045-13591842 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574948975.33 139216 11.415 5.020 4.191 5 5 1 0.836 184135 36.364 2.491 52264960.000 366571520.000 1574948971.761 1574948971.759 http://192.168.1.254/car-20120827-89.mp4 11242045-13591842 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574948975.43 138416 11.348 5.020 4.191 5 5 1 0.836 184135 30.000 2.494 52322304.000 366628864.000 1574948971.761 1574948971.759 http://192.168.1.254/car-20120827-89.mp4 11242045-13591842 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574948975.53 136867 11.215 5.020 4.191 5 5 1 0.836 184135 40.000 2.497 52383744.000 366690304.000 1574948971.761 1574948971.759 http://192.168.1.254/car-20120827-89.mp4 11242045-13591842 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574948975.63 135795 11.148 5.020 4.191 5 5 1 0.836 184135 30.000 2.500 52445184.000 366751744.000 1574948971.761 1574948971.759 http://192.168.1.254/car-20120827-89.mp4 11242045-13591842 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574948975.73 134355 11.015 5.020 4.191 5 5 1 0.836 184135 40.000 2.503 52506624.000 366813184.000 1574948971.761 1574948971.759 http://192.168.1.254/car-20120827-89.mp4 11242045-13591842 5.000 0.100 0.265 0.687 0.869 2.074 4.191
