#ts enqueued_b enqueued_t bwe cur level max_level player_status paused_time downloaded_bytes cpu mem rss vms ts_start_req ts_stop_req url_segment byterange fragment_duration q0 q1 q2 q3 q4 q5
1574691183.87 1149878 23.093 4.795 2.074 4 5 1 0.964 1175537 20.000 2.472 51863552.000 366628864.000 1574691183.496 1574691183.494 http://192.168.1.254/car-20120827-88.mp4 7775980-9629298 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574691183.97 1147859 22.959 4.795 2.074 4 5 1 0.964 1175537 10.000 2.472 51863552.000 366628864.000 1574691183.496 1574691183.494 http://192.168.1.254/car-20120827-88.mp4 7775980-9629298 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574691184.07 1147021 22.893 4.795 2.074 4 5 1 0.964 1175537 9.091 2.472 51863552.000 366628864.000 1574691183.496 1574691183.494 http://192.168.1.254/car-20120827-88.mp4 7775980-9629298 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574691184.17 1145203 22.759 4.795 2.074 4 5 1 0.964 1175537 10.000 2.472 51863552.000 366628864.000 1574691183.496 1574691183.494 http://192.168.1.254/car-20120827-88.mp4 7775980-9629298 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574691184.28 1144109 22.693 4.795 2.074 4 5 1 0.964 1175537 10.000 2.472 51863552.000 366628864.000 1574691183.496 1574691183.494 http://192.168.1.254/car-20120827-88.mp4 7775980-9629298 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574691184.38 1142025 22.559 4.795 2.074 4 5 1 0.964 1175537 20.000 2.473 51863552.000 366628864.000 1574691183.496 1574691183.494 http://192.168.1.254/car-20120827-88.mp4 7775980-9629298 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574691184.48 1140680 22.493 4.795 2.074 4 5 1 0.964 1175537 10.000 2.530 52948992.000 367833088.000 1574691183.496 1574691183.494 http://192.168.1.254/car-20120827-88.mp4 7775980-9629298 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574691184.58 1138878 22.359 4.795 2.074 4 5 1 0.964 1175537 10.000 2.539 53080064.000 367984640.000 1574691183.496 1574691183.494 http://192.168.1.254/car-20120827-88.mp4 7775980-9629298 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574691184.68 1137792 22.293 4.795 2.074 4 5 1 0.964 1175537 18.182 2.547 53256192.000 368291840.000 1574691183.496 1574691183.494 http://192.168.1.254/car-20120827-88.mp4 7775980-9629298 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574691184.78 1136251 22.159 4.795 2.074 4 5 1 0.964 1175537 20.000 2.521 52776960.000 367734784.000 1574691183.496 1574691183.494 http://192.168.1.254/car-20120827-88.mp4 7775980-9629298 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574691184.88 1135614 22.093 4.795 2.074 4 5 1 0.964 1175537 10.000 2.531 53071872.000 367820800.000 1574691183.496 1574691183.494 http://192.168.1.254/car-20120827-88.mp4 7775980-9629298 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574691184.99 1133626 21.959 4.795 2.074 4 5 1 0.964 1175537 20.000 2.534 53071872.000 367882240.000 1574691183.496 1574691183.494 http://192.168.1.254/car-20120827-88.mp4 7775980-9629298 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574691185.09 1132949 21.893 4.795 2.074 4 5 1 0.964 1175537 20.000 2.537 53215232.000 367939584.000 1574691183.496 1574691183.494 http://192.168.1.254/car-20120827-88.mp4 7775980-9629298 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574691185.19 1131562 21.759 4.795 2.074 4 5 1 0.964 1175537 20.000 2.540 53280768.000 368005120.000 1574691183.496 1574691183.494 http://192.168.1.254/car-20120827-88.mp4 7775980-9629298 5.000 0.100 0.265 0.687 0.869 2.074 4.191
